x,y,z
101.846,88.458,-0.001
101.902,88.541,-0.001
101.957,88.623,-0.001
102.013,88.707,-0.001
102.068,88.79,-0.001
102.124,88.873,-0.001
102.178,88.957,-0.001
102.233,89.041,-0.001
102.288,89.124,-0.001
102.343,89.208,-0.001
102.396,89.292,-0.001
102.448,89.378,-0.001
102.499,89.463,-0.001
102.551,89.55,-0.001
102.602,89.635,-0.001
102.653,89.721,-0.001
102.702,89.808,-0.001
102.752,89.895,-0.001
102.801,89.982,-0.001
102.851,90.069,-0.001
102.9,90.156,-0.001
102.949,90.243,-0.001
102.998,90.33,-0.001
103.047,90.417,-0.001
103.096,90.505,-0.001
103.144,90.593,-0.001
103.192,90.68,-0.001
103.24,90.768,-0.001
103.286,90.856,-0.001
103.334,90.944,-0.001
103.382,91.032,-0.001
103.429,91.121,-0.001
103.476,91.209,-0.001
103.523,91.297,-0.001
103.57,91.385,-0.001
103.617,91.473,-0.001
103.665,91.561,-0.002
103.713,91.649,-0.002
103.761,91.736,-0.002
103.808,91.825,-0.002
103.854,91.914,-0.002
103.901,92.002,-0.002
103.947,92.091,-0.002
103.993,92.179,-0.002
104.039,92.268,-0.002
104.085,92.356,-0.002
104.132,92.445,-0.002
104.178,92.533,-0.002
104.224,92.623,-0.002
104.271,92.711,-0.002
104.317,92.8,-0.002
104.364,92.888,-0.002
104.41,92.977,-0.002
104.457,93.065,-0.002
104.504,93.153,-0.002
104.551,93.242,-0.002
104.597,93.33,-0.002
104.643,93.419,-0.002
104.69,93.508,-0.002
104.737,93.596,-0.002
104.783,93.684,-0.002
104.83,93.773,-0.002
104.877,93.861,-0.002
104.923,93.949,-0.002
104.97,94.038,-0.002
105.017,94.126,-0.002
105.064,94.215,-0.002
105.11,94.304,-0.002
105.157,94.392,-0.002
105.204,94.48,-0.002
105.251,94.569,-0.002
105.296,94.657,-0.002
105.343,94.745,-0.002
105.39,94.834,-0.002
105.436,94.922,-0.002
105.483,95.011,-0.002
105.53,95.099,-0.002
105.577,95.188,-0.002
105.623,95.276,-0.002
105.67,95.364,-0.002
105.717,95.453,-0.002
105.764,95.541,-0.002
105.81,95.63,-0.002
105.857,95.719,-0.002
105.902,95.808,-0.002
105.948,95.896,-0.002
105.994,95.985,-0.002
106.04,96.073,-0.002
106.087,96.162,-0.002
106.133,96.251,-0.002
106.179,96.339,-0.002
106.225,96.428,-0.002
106.271,96.517,-0.002
106.318,96.606,-0.002
106.364,96.695,-0.002
106.41,96.783,-0.002
106.456,96.872,-0.002
106.501,96.961,-0.002
106.547,97.049,-0.002
106.594,97.138,-0.002
106.64,97.227,-0.002
106.686,97.315,-0.002
106.732,97.404,-0.002
106.779,97.493,-0.002
106.825,97.582,-0.002
106.871,97.671,-0.002
106.917,97.759,-0.002
106.963,97.848,-0.002
107.01,97.936,-0.002
107.056,98.025,-0.002
107.101,98.114,-0.002
107.147,98.202,-0.002
107.193,98.291,-0.002
107.24,98.38,-0.002
107.286,98.469,-0.002
107.333,98.557,-0.002
107.38,98.645,-0.002
107.427,98.733,-0.002
107.474,98.821,-0.002
107.521,98.91,-0.002
107.568,98.998,-0.002
107.615,99.087,-0.002
107.662,99.175,-0.002
107.709,99.263,-0.002
107.755,99.351,-0.002
107.802,99.44,-0.002
107.849,99.528,-0.002
107.897,99.616,-0.002
107.944,99.704,-0.002
107.991,99.793,-0.002
108.038,99.881,-0.002
108.085,99.97,-0.002
108.132,100.058,-0.002
108.179,100.146,-0.002
108.226,100.234,-0.002
108.273,100.322,-0.002
108.32,100.41,-0.002
108.367,100.5,-0.002
108.414,100.588,-0.002
108.46,100.676,-0.002
108.507,100.764,-0.002
108.554,100.852,-0.002
108.601,100.94,-0.002
108.648,101.029,-0.002
108.695,101.117,-0.002
108.742,101.206,-0.002
108.789,101.294,-0.002
108.836,101.382,-0.002
108.883,101.47,-0.002
108.93,101.558,-0.002
108.977,101.647,-0.002
109.024,101.735,-0.002
109.071,101.823,-0.002
109.118,101.911,-0.002
109.164,102.0,-0.002
109.211,102.088,-0.002
109.258,102.176,-0.002
109.305,102.265,-0.002
109.352,102.353,-0.002
109.399,102.441,-0.002
109.447,102.529,-0.002
109.494,102.617,-0.002
109.541,102.706,-0.002
109.588,102.795,-0.002
109.635,102.883,-0.002
109.682,102.971,-0.002
109.729,103.059,-0.002
109.776,103.147,-0.002
109.822,103.235,-0.002
109.869,103.323,-0.002
109.916,103.413,-0.002
109.963,103.501,-0.002
110.01,103.589,-0.002
110.057,103.677,-0.002
110.104,103.765,-0.002
110.15,103.854,-0.002
110.196,103.943,-0.002
110.243,104.031,-0.002
110.289,104.12,-0.002
110.335,104.209,-0.002
110.381,104.298,-0.002
110.428,104.386,-0.002
110.473,104.475,-0.002
110.519,104.563,-0.002
110.566,104.652,-0.002
110.612,104.741,-0.002
110.658,104.829,-0.002
110.705,104.918,-0.002
110.751,105.007,-0.002
110.797,105.096,-0.002
110.844,105.184,-0.002
110.89,105.273,-0.002
110.936,105.361,-0.002
110.983,105.45,-0.002
111.029,105.539,-0.002
111.074,105.627,-0.002
111.12,105.716,-0.002
111.167,105.804,-0.002
111.213,105.894,-0.002
111.26,105.982,-0.002
111.306,106.071,-0.002
111.353,106.159,-0.002
111.4,106.247,-0.002
111.446,106.336,-0.002
111.493,106.424,-0.002
111.539,106.513,-0.002
111.586,106.601,-0.002
111.633,106.69,-0.002
111.678,106.779,-0.002
111.725,106.867,-0.002
111.771,106.955,-0.002
111.818,107.044,-0.002
111.865,107.132,-0.002
111.911,107.221,-0.002
111.958,107.309,-0.002
112.004,107.397,-0.002
112.051,107.487,-0.002
112.098,107.575,-0.002
112.144,107.664,-0.002
112.191,107.752,-0.002
112.237,107.84,-0.002
112.284,107.929,-0.002
112.33,108.017,-0.002
112.376,108.106,-0.002
112.423,108.195,-0.002
112.469,108.283,-0.002
112.516,108.372,-0.002
112.563,108.46,-0.002
112.609,108.549,-0.002
112.656,108.637,-0.002
112.702,108.725,-0.002
112.749,108.814,-0.002
112.796,108.902,-0.002
112.842,108.992,-0.002
112.889,109.08,-0.002
112.936,109.168,-0.002
112.981,109.257,-0.002
113.028,109.345,-0.002
113.074,109.433,-0.002
113.121,109.522,-0.002
113.168,109.61,-0.002
113.214,109.699,-0.002
113.261,109.788,-0.002
113.307,109.876,-0.002
113.354,109.965,-0.002
113.401,110.053,-0.002
113.447,110.142,-0.002
113.494,110.23,-0.002
113.541,110.318,-0.002
113.586,110.407,-0.002
113.633,110.495,-0.002
113.679,110.584,-0.002
113.726,110.673,-0.002
113.773,110.761,-0.002
113.819,110.85,-0.002
113.866,110.938,-0.002
113.912,111.026,-0.002
113.959,111.115,-0.002
114.006,111.203,-0.002
114.052,111.292,-0.002
114.099,111.381,-0.002
114.146,111.469,-0.002
114.192,111.558,-0.002
114.238,111.646,-0.002
114.284,111.735,-0.002
114.331,111.823,-0.002
114.378,111.911,-0.002
114.424,112.0,-0.002
114.471,112.088,-0.002
114.517,112.178,-0.002
114.564,112.266,-0.002
114.611,112.354,-0.002
114.657,112.443,-0.002
114.704,112.531,-0.002
114.75,112.619,-0.002
114.797,112.708,-0.002
114.844,112.796,-0.002
114.889,112.885,-0.002
114.936,112.974,-0.002
114.982,113.062,-0.002
115.029,113.151,-0.002
115.076,113.239,-0.002
115.122,113.328,-0.002
115.169,113.416,-0.002
115.215,113.504,-0.002
115.262,113.593,-0.002
115.309,113.681,-0.002
115.355,113.771,-0.002
115.402,113.859,-0.002
115.448,113.947,-0.002
115.494,114.036,-0.002
115.541,114.124,-0.002
115.587,114.213,-0.002
115.634,114.301,-0.002
115.68,114.389,-0.002
115.727,114.478,-0.002
115.774,114.567,-0.002
115.82,114.656,-0.002
115.867,114.744,-0.002
115.913,114.832,-0.002
115.96,114.921,-0.002
116.007,115.009,-0.002
116.053,115.098,-0.002
116.1,115.186,-0.002
116.145,115.274,-0.002
116.192,115.364,-0.002
116.238,115.452,-0.002
116.285,115.541,-0.002
116.332,115.629,-0.002
116.378,115.717,-0.002
116.425,115.806,-0.002
116.471,115.894,-0.002
116.518,115.983,-0.002
116.565,116.072,-0.002
116.611,116.16,-0.002
116.658,116.249,-0.002
116.704,116.337,-0.002
116.75,116.426,-0.002
116.797,116.514,-0.002
116.843,116.602,-0.002
116.89,116.691,-0.002
116.936,116.779,-0.002
116.983,116.868,-0.002
117.03,116.957,-0.002
117.076,117.045,-0.002
117.123,117.134,-0.002
117.169,117.222,-0.002
117.216,117.31,-0.002
117.263,117.399,-0.002
117.309,117.487,-0.002
117.356,117.576,-0.002
117.402,117.665,-0.002
117.448,117.753,-0.002
117.495,117.842,-0.002
117.542,117.93,-0.002
117.588,118.019,-0.002
117.635,118.107,-0.002
117.681,118.195,-0.002
117.728,118.284,-0.002
117.775,118.372,-0.002
117.821,118.461,-0.002
117.868,118.55,-0.002
117.915,118.638,-0.002
117.961,118.727,-0.002
118.008,118.815,-0.002
118.053,118.903,-0.002
118.1,118.992,-0.002
118.147,119.08,-0.002
118.193,119.168,-0.002
118.24,119.258,-0.002
118.287,119.346,-0.002
118.333,119.435,-0.002
118.38,119.523,-0.002
118.426,119.611,-0.002
118.473,119.7,-0.002
118.52,119.788,-0.002
118.566,119.877,-0.002
118.613,119.965,-0.002
118.659,120.054,-0.002
118.705,120.143,-0.002
118.752,120.231,-0.002
118.798,120.32,-0.002
118.845,120.408,-0.002
118.891,120.496,-0.002
118.938,120.585,-0.002
118.985,120.673,-0.002
119.031,120.762,-0.002
119.078,120.851,-0.002
119.124,120.939,-0.002
119.171,121.028,-0.002
119.218,121.116,-0.002
119.264,121.204,-0.002
119.31,121.293,-0.002
119.356,121.381,-0.002
119.403,121.47,-0.002
119.45,121.558,-0.002
119.496,121.647,-0.002
119.543,121.736,-0.002
119.59,121.824,-0.002
119.636,121.913,-0.002
119.683,122.001,-0.002
119.729,122.089,-0.002
119.776,122.178,-0.002
119.823,122.266,-0.002
119.869,122.355,-0.002
119.916,122.444,-0.002
119.961,122.532,-0.002
120.008,122.621,-0.002
120.054,122.709,-0.002
120.101,122.798,-0.002
120.148,122.886,-0.002
120.194,122.974,-0.002
120.241,123.063,-0.002
120.287,123.151,-0.002
120.334,123.241,-0.002
120.381,123.329,-0.002
120.427,123.417,-0.002
120.474,123.506,-0.002
120.52,123.594,-0.002
120.566,123.683,-0.002
120.613,123.771,-0.002
120.659,123.859,-0.002
120.706,123.948,-0.002
120.752,124.037,-0.002
120.799,124.126,-0.002
120.845,124.214,-0.002
120.892,124.302,-0.002
120.939,124.391,-0.002
120.985,124.479,-0.002
121.032,124.568,-0.002
121.078,124.656,-0.002
121.125,124.744,-0.002
121.172,124.834,-0.002
121.217,124.922,-0.002
121.264,125.011,-0.002
121.311,125.099,-0.002
121.357,125.187,-0.002
121.404,125.276,-0.002
121.45,125.364,-0.002
121.497,125.452,-0.002
121.544,125.542,-0.002
121.59,125.63,-0.002
121.637,125.719,-0.002
121.684,125.807,-0.002
121.73,125.895,-0.002
121.777,125.984,-0.002
121.823,126.072,-0.002
121.869,126.161,-0.002
121.916,126.249,-0.002
121.962,126.338,-0.002
122.009,126.427,-0.002
122.056,126.515,-0.002
122.102,126.603,-0.002
122.149,126.692,-0.002
122.196,126.78,-0.002
122.242,126.869,-0.002
122.289,126.957,-0.002
122.335,127.045,-0.002
122.382,127.135,-0.002
122.429,127.223,-0.002
122.474,127.311,-0.002
122.521,127.4,-0.002
122.567,127.488,-0.002
122.614,127.577,-0.002
122.661,127.665,-0.002
122.707,127.753,-0.002
122.754,127.842,-0.002
122.8,127.931,-0.002
122.847,128.02,-0.002
122.894,128.108,-0.002
122.94,128.196,-0.002
122.987,128.285,-0.002
123.033,128.373,-0.002
123.08,128.462,-0.002
123.126,128.55,-0.002
123.172,128.638,-0.002
123.219,128.728,-0.002
123.265,128.816,-0.002
123.312,128.905,-0.002
123.359,128.993,-0.002
123.405,129.081,-0.003
123.452,129.17,-0.003
123.498,129.258,-0.003
123.545,129.347,-0.003
123.591,129.435,-0.003
123.638,129.524,-0.003
123.685,129.613,-0.003
123.731,129.701,-0.003
123.777,129.79,-0.003
123.823,129.878,-0.003
123.87,129.966,-0.003
123.917,130.055,-0.003
123.963,130.143,-0.003
124.01,130.232,-0.003
124.056,130.321,-0.003
124.103,130.409,-0.003
124.15,130.498,-0.003
124.196,130.586,-0.003
124.243,130.675,-0.003
124.289,130.763,-0.003
124.336,130.851,-0.003
124.382,130.94,-0.003
124.428,131.028,-0.003
124.475,131.118,-0.003
124.522,131.206,-0.003
124.568,131.294,-0.003
124.615,131.383,-0.003
124.661,131.471,-0.003
124.708,131.56,-0.003
124.755,131.648,-0.003
124.801,131.736,-0.003
124.848,131.826,-0.003
124.894,131.914,-0.003
124.941,132.002,-0.003
124.988,132.091,-0.003
125.033,132.179,-0.003
125.08,132.268,-0.003
125.127,132.356,-0.003
125.173,132.444,-0.003
125.22,132.533,-0.003
125.266,132.621,-0.003
125.313,132.711,-0.003
125.36,132.799,-0.003
125.406,132.887,-0.003
125.453,132.976,-0.003
125.5,133.064,-0.003
125.546,133.152,-0.003
125.593,133.241,-0.003
125.638,133.329,-0.003
125.685,133.419,-0.003
125.732,133.507,-0.003
125.778,133.595,-0.003
125.825,133.684,-0.003
125.872,133.772,-0.003
125.919,133.86,-0.003
125.965,133.949,-0.003
126.012,134.037,-0.003
126.059,134.125,-0.003
126.106,134.214,-0.003
126.152,134.303,-0.003
126.199,134.391,-0.003
126.246,134.479,-0.003
126.292,134.568,-0.003
126.339,134.656,-0.003
126.386,134.744,-0.003
126.432,134.832,-0.003
126.479,134.921,-0.003
126.526,135.01,-0.003
126.573,135.098,-0.003
126.619,135.187,-0.003
126.666,135.275,-0.003
126.713,135.363,-0.003
126.759,135.452,-0.003
126.806,135.54,-0.003
126.853,135.628,-0.003
126.899,135.718,-0.003
126.945,135.806,-0.003
126.992,135.895,-0.003
127.038,135.983,-0.003
127.085,136.071,-0.003
127.132,136.16,-0.003
127.178,136.248,-0.003
127.225,136.336,-0.003
127.272,136.425,-0.003
127.318,136.514,-0.003
127.365,136.602,-0.003
127.412,136.691,-0.003
127.459,136.779,-0.003
127.506,136.867,-0.003
127.552,136.955,-0.003
127.598,137.044,-0.003
127.645,137.132,-0.003
127.692,137.22,-0.003
127.739,137.31,-0.003
127.786,137.398,-0.003
127.832,137.486,-0.003
127.879,137.574,-0.003
127.926,137.663,-0.003
127.973,137.751,-0.003
128.019,137.839,-0.003
128.066,137.928,-0.003
128.112,138.017,-0.003
128.159,138.106,-0.003
128.206,138.194,-0.003
128.251,138.282,-0.003
128.298,138.371,-0.003
128.344,138.459,-0.003
128.391,138.548,-0.003
128.438,138.636,-0.003
128.484,138.724,-0.003
128.531,138.814,-0.003
128.577,138.902,-0.003
128.624,138.991,-0.003
128.671,139.079,-0.003
128.718,139.167,-0.003
128.764,139.255,-0.003
128.811,139.344,-0.003
128.858,139.432,-0.003
128.904,139.52,-0.003
128.951,139.609,-0.003
128.998,139.698,-0.003
129.044,139.786,-0.003
129.091,139.874,-0.003
129.137,139.963,-0.003
129.184,140.051,-0.003
129.231,140.14,-0.003
129.277,140.228,-0.003
129.324,140.317,-0.003
129.37,140.406,-0.003
129.417,140.494,-0.003
129.464,140.583,-0.003
129.51,140.671,-0.003
129.556,140.759,-0.003
129.602,140.848,-0.003
129.649,140.936,-0.003
129.696,141.025,-0.003
129.743,141.114,-0.003
129.789,141.202,-0.003
129.836,141.29,-0.003
129.883,141.379,-0.003
129.93,141.467,-0.003
129.977,141.555,-0.003
130.024,141.643,-0.003
130.07,141.732,-0.003
130.117,141.82,-0.003
130.164,141.909,-0.003
130.21,141.998,-0.003
130.256,142.086,-0.003
130.303,142.174,-0.003
130.35,142.262,-0.003
130.397,142.351,-0.003
130.444,142.439,-0.003
130.49,142.528,-0.003
130.536,142.616,-0.003
130.583,142.706,-0.003
130.629,142.794,-0.003
130.676,142.883,-0.003
130.722,142.971,-0.003
130.769,143.06,-0.003
130.814,143.148,-0.003
130.86,143.237,-0.003
130.906,143.325,-0.003
130.953,143.414,-0.003
130.999,143.503,-0.003
131.045,143.592,-0.003
131.091,143.681,-0.003
131.138,143.769,-0.003
131.185,143.857,-0.003
131.232,143.946,-0.003
131.278,144.034,-0.003
131.325,144.122,-0.003
131.372,144.21,-0.003
131.419,144.299,-0.003
131.465,144.388,-0.003
131.512,144.476,-0.003
131.559,144.564,-0.003
131.606,144.652,-0.003
131.652,144.741,-0.003
131.699,144.829,-0.003
131.746,144.917,-0.003
131.793,145.007,-0.003
131.839,145.095,-0.003
131.886,145.184,-0.003
131.932,145.272,-0.003
131.978,145.361,-0.003
132.025,145.449,-0.003
132.07,145.538,-0.003
132.116,145.626,-0.003
132.162,145.715,-0.003
132.209,145.803,-0.003
132.255,145.893,-0.003
132.302,145.982,-0.003
132.348,146.07,-0.003
132.394,146.159,-0.003
132.441,146.247,-0.003
132.487,146.336,-0.003
132.534,146.424,-0.003
132.581,146.512,-0.003
132.627,146.601,-0.003
132.674,146.69,-0.003
132.72,146.778,-0.003
132.767,146.866,-0.003
132.814,146.954,-0.003
132.861,147.043,-0.003
132.908,147.131,-0.003
132.954,147.219,-0.003
133.001,147.308,-0.003
133.048,147.396,-0.003
133.095,147.485,-0.003
133.141,147.574,-0.003
133.188,147.662,-0.003
133.235,147.75,-0.003
133.282,147.838,-0.003
133.329,147.926,-0.003
133.375,148.014,-0.003
133.423,148.103,-0.003
133.47,148.192,-0.003
133.517,148.28,-0.003
133.564,148.368,-0.003
133.61,148.456,-0.003
133.656,148.545,-0.003
133.703,148.634,-0.003
133.749,148.722,-0.003
133.795,148.811,-0.003
133.842,148.899,-0.003
133.888,148.989,-0.003
133.935,149.077,-0.003
133.981,149.166,-0.003
134.026,149.254,-0.003
134.073,149.343,-0.003
134.119,149.431,-0.003
134.165,149.52,-0.003
134.212,149.608,-0.003
134.258,149.697,-0.003
134.304,149.787,-0.003
134.349,149.876,-0.003
134.394,149.965,-0.003
134.439,150.054,-0.003
134.484,150.143,-0.003
134.53,150.233,-0.003
134.573,150.322,-0.003
134.615,150.413,-0.003
134.657,150.504,-0.003
134.699,150.594,-0.003
134.742,150.685,-0.003
134.784,150.776,-0.003
134.827,150.866,-0.003
134.871,150.956,-0.003
134.914,151.046,-0.003
134.957,151.136,-0.003
135.001,151.226,-0.003
135.045,151.315,-0.003
135.089,151.405,-0.003
135.133,151.495,-0.003
135.177,151.585,-0.003
135.218,151.676,-0.003
135.258,151.768,-0.003
135.297,151.86,-0.003
135.337,151.951,-0.003
135.377,152.043,-0.003
135.417,152.135,-0.003
135.46,152.225,-0.003
135.503,152.316,-0.003
135.546,152.406,-0.003
135.588,152.496,-0.003
135.631,152.587,-0.003
135.673,152.677,-0.003
135.715,152.768,-0.003
135.751,152.861,-0.003
135.787,152.955,-0.003
135.823,153.049,-0.003
135.858,153.142,-0.003
135.893,153.236,-0.003
135.929,153.328,-0.003
135.965,153.422,-0.003
136.002,153.515,-0.003
136.037,153.609,-0.003
136.073,153.702,-0.003
136.109,153.796,-0.003
136.143,153.89,-0.003
136.178,153.983,-0.003
136.211,154.077,-0.003
136.245,154.171,-0.003
136.279,154.266,-0.003
136.313,154.36,-0.003
136.347,154.454,-0.003
136.38,154.547,-0.003
136.414,154.642,-0.003
136.445,154.737,-0.003
136.474,154.833,-0.003
136.502,154.928,-0.003
136.53,155.024,-0.003
136.559,155.121,-0.003
136.588,155.216,-0.003
136.616,155.312,-0.003
136.644,155.408,-0.003
136.674,155.503,-0.003
136.703,155.599,-0.003
136.732,155.695,-0.003
136.761,155.791,-0.003
136.79,155.886,-0.003
136.82,155.982,-0.003
136.848,156.078,-0.003
136.874,156.174,-0.003
136.895,156.272,-0.003
136.916,156.369,-0.003
136.936,156.467,-0.003
136.958,156.565,-0.003
136.979,156.663,-0.003
136.999,156.76,-0.003
137.02,156.859,-0.003
137.04,156.956,-0.003
137.06,157.055,-0.003
137.081,157.152,-0.003
137.101,157.25,-0.003
137.122,157.348,-0.003
137.142,157.446,-0.003
137.159,157.544,-0.003
137.172,157.644,-0.003
137.185,157.743,-0.003
137.198,157.842,-0.003
137.212,157.941,-0.003
137.224,158.04,-0.003
137.237,158.139,-0.003
137.248,158.238,-0.003
137.256,158.339,-0.003
137.265,158.438,-0.003
137.274,158.537,-0.003
137.282,158.637,-0.003
137.291,158.737,-0.003
137.301,158.836,-0.003
137.309,158.936,-0.003
137.318,159.035,-0.003
137.327,159.135,-0.003
137.336,159.235,-0.003
137.345,159.334,-0.003
137.354,159.434,-0.003
137.359,159.533,-0.003
137.364,159.633,-0.003
137.369,159.734,-0.003
137.374,159.834,-0.003
137.379,159.933,-0.003
137.383,160.033,-0.003
137.388,160.133,-0.003
137.393,160.233,-0.003
137.394,160.332,-0.003
137.394,160.432,-0.004
137.393,160.532,-0.004
137.392,160.632,-0.004
137.392,160.732,-0.004
137.389,160.832,-0.004
137.385,160.932,-0.004
137.382,161.032,-0.004
137.379,161.132,-0.004
137.375,161.232,-0.004
137.372,161.332,-0.004
137.369,161.432,-0.004
137.365,161.532,-0.004
137.362,161.632,-0.004
137.357,161.732,-0.004
137.354,161.832,-0.004
137.351,161.932,-0.004
137.345,162.032,-0.004
137.339,162.131,-0.004
137.334,162.231,-0.004
137.327,162.331,-0.004
137.315,162.431,-0.004
137.303,162.53,-0.004
137.289,162.628,-0.004
137.276,162.728,-0.004
137.264,162.827,-0.004
137.25,162.926,-0.004
137.237,163.025,-0.004
137.224,163.124,-0.004
137.21,163.224,-0.004
137.197,163.322,-0.004
137.184,163.422,-0.004
137.17,163.521,-0.004
137.152,163.619,-0.004
137.132,163.717,-0.004
137.11,163.814,-0.004
137.09,163.913,-0.004
137.07,164.01,-0.004
137.048,164.108,-0.004
137.019,164.203,-0.004
136.991,164.3,-0.004
136.963,164.396,-0.004
136.934,164.491,-0.004
136.907,164.588,-0.004
136.883,164.684,-0.004
136.86,164.782,-0.004
136.836,164.879,-0.004
136.813,164.977,-0.004
136.79,165.074,-0.004
136.766,165.171,-0.004
136.744,165.268,-0.004
136.72,165.365,-0.004
136.686,165.46,-0.004
136.651,165.553,-0.004
136.617,165.647,-0.004
136.583,165.741,-0.004
136.55,165.836,-0.004
136.516,165.93,-0.004
136.479,166.023,-0.004
136.443,166.116,-0.004
136.407,166.209,-0.004
136.371,166.302,-0.004
136.335,166.396,-0.004
136.298,166.489,-0.004
136.261,166.581,-0.004
136.22,166.673,-0.004
136.18,166.764,-0.004
136.14,166.856,-0.004
136.099,166.947,-0.004
136.058,167.038,-0.004
136.017,167.13,-0.004
135.974,167.22,-0.004
135.931,167.31,-0.004
135.888,167.4,-0.004
135.845,167.49,-0.004
135.8,167.58,-0.004
135.752,167.667,-0.004
135.702,167.755,-0.004
135.654,167.842,-0.004
135.605,167.93,-0.004
135.557,168.017,-0.004
135.506,168.102,-0.004
135.453,168.187,-0.004
135.4,168.272,-0.004
135.347,168.357,-0.004
135.294,168.441,-0.004
135.24,168.526,-0.004
135.187,168.611,-0.004
135.133,168.695,-0.004
135.079,168.78,-0.004
135.025,168.863,-0.004
134.971,168.947,-0.004
134.916,169.031,-0.004
134.861,169.114,-0.004
134.805,169.198,-0.004
134.75,169.281,-0.004
134.695,169.365,-0.004
134.635,169.445,-0.004
134.576,169.525,-0.004
134.516,169.605,-0.004
134.457,169.685,-0.004
134.397,169.766,-0.004
134.336,169.844,-0.004
134.273,169.923,-0.004
134.211,170.001,-0.004
134.149,170.08,-0.004
134.088,170.158,-0.004
134.026,170.237,-0.004
133.958,170.31,-0.004
133.891,170.385,-0.004
133.823,170.459,-0.004
133.757,170.533,-0.004
133.689,170.607,-0.004
133.625,170.684,-0.004
133.561,170.76,-0.004
133.498,170.838,-0.004
133.435,170.915,-0.004
133.371,170.993,-0.004
133.307,171.069,-0.004
133.237,171.141,-0.004
133.168,171.212,-0.004
133.098,171.284,-0.004
133.028,171.356,-0.004
132.958,171.427,-0.004
132.89,171.5,-0.004
132.821,171.573,-0.004
132.752,171.645,-0.004
132.684,171.718,-0.004
132.614,171.79,-0.004
132.545,171.862,-0.004
132.472,171.931,-0.004
132.398,171.998,-0.004
132.324,172.065,-0.004
132.251,172.133,-0.004
132.177,172.201,-0.004
132.105,172.269,-0.004
132.032,172.339,-0.004
131.959,172.408,-0.004
131.888,172.476,-0.004
131.815,172.545,-0.004
131.738,172.61,-0.004
131.663,172.675,-0.004
131.586,172.74,-0.004
131.511,172.804,-0.004
131.434,172.87,-0.004
131.357,172.933,-0.004
131.278,172.995,-0.004
131.201,173.058,-0.004
131.122,173.12,-0.004
131.045,173.182,-0.004
130.964,173.243,-0.004
130.885,173.304,-0.004
130.806,173.364,-0.004
130.726,173.425,-0.004
130.646,173.484,-0.004
130.563,173.54,-0.004
130.481,173.597,-0.004
130.399,173.654,-0.004
130.316,173.711,-0.004
130.234,173.767,-0.004
130.152,173.824,-0.004
130.068,173.881,-0.004
129.986,173.937,-0.004
129.904,173.993,-0.004
129.822,174.051,-0.004
129.741,174.109,-0.004
129.658,174.167,-0.004
129.577,174.224,-0.004
129.494,174.28,-0.004
129.41,174.335,-0.004
129.327,174.39,-0.004
129.244,174.445,-0.004
129.16,174.5,-0.004
129.076,174.554,-0.004
128.993,174.609,-0.004
128.908,174.662,-0.004
128.823,174.715,-0.004
128.738,174.768,-0.004
128.653,174.82,-0.004
128.568,174.872,-0.004
128.481,174.923,-0.004
128.395,174.974,-0.004
128.309,175.025,-0.004
128.223,175.075,-0.004
128.137,175.126,-0.004
128.05,175.175,-0.004
127.963,175.225,-0.004
127.877,175.275,-0.004
127.79,175.325,-0.004
127.704,175.375,-0.004
127.616,175.425,-0.004
127.529,175.474,-0.004
127.441,175.521,-0.004
127.353,175.569,-0.004
127.266,175.616,-0.004
127.178,175.664,-0.004
127.09,175.712,-0.004
127.001,175.759,-0.004
126.913,175.807,-0.004
126.825,175.854,-0.004
126.738,175.902,-0.004
126.65,175.95,-0.004
126.563,175.999,-0.004
126.475,176.046,-0.004
126.387,176.094,-0.004
126.299,176.143,-0.004
126.212,176.191,-0.004
126.125,176.239,-0.004
126.037,176.288,-0.004
125.949,176.335,-0.004
125.861,176.381,-0.004
125.771,176.427,-0.004
125.682,176.473,-0.004
125.594,176.52,-0.004
125.505,176.566,-0.004
125.416,176.612,-0.004
125.328,176.658,-0.004
125.239,176.704,-0.004
